Course,Physics,Chemistry,Biology,Math,English,Hindi,Psychology,CS,Logical Reasoning,Analytical Thinking,Critical Thinking,Problem-Solving,Communication,Creativity,Research Skills,Numerical Aptitude,Empathy,Attention to Detail,Career Option
B.Sc. Genetics,77,88,97,45,80,57,47,69,59,75,82,60,52,58,99,47,58,40,Genetic Counselor
B.Sc. Genetics,80,84,97,50,71,41,48,78,54,77,82,41,41,59,98,41,57,55,Cytogeneticist
B.Sc. Genetics,62,88,84,41,74,40,55,71,53,76,89,54,50,48,96,60,49,56,Genetic Counselor
B.Sc. Genetics,77,85,100,60,64,50,59,63,59,67,91,42,52,56,95,45,50,40,Molecular Biologist
B.Sc. Genetics,61,82,87,48,76,44,60,77,51,65,97,43,41,57,88,58,54,59,Cytogeneticist
B.Sc. Genetics,77,94,90,40,73,45,56,75,45,63,95,58,50,59,88,59,41,48,Research Scientist (Genetics)
B.Sc. Agriculture,68,83,89,49,66,56,65,57,59,53,63,85,46,50,83,54,58,60,Researcher (Agri-Tech)
B.Sc. Agriculture,76,89,92,45,75,57,77,58,47,46,69,91,49,46,91,54,55,42,Soil Scientist
B.Sc. Agriculture,74,100,80,43,74,50,75,43,54,45,74,98,55,60,85,41,43,55,Agricultural Extension Officer
B.Sc. Agriculture,69,82,98,58,78,49,73,52,47,60,71,89,51,43,84,45,40,58,Crop Specialist
B.Sc. Agriculture,80,89,98,41,77,58,79,60,56,58,65,85,42,40,82,44,40,52,Researcher (Agri-Tech)
B.Sc. Agriculture,78,99,81,49,63,58,78,42,53,41,63,90,57,54,86,40,52,46,Agricultural Scientist
B.Sc. Agriculture,69,83,84,48,76,58,72,41,60,56,68,88,54,60,83,59,48,50,Agricultural Entrepreneur
B.Sc. Agriculture,66,96,84,40,61,43,74,49,58,40,70,81,44,52,81,52,48,40,Agricultural Extension Officer
B.Sc. Agriculture,75,97,92,46,63,40,77,57,60,45,79,80,52,60,87,45,52,57,Agricultural Entrepreneur
B.Sc. Agriculture,79,90,81,46,80,50,72,57,52,53,68,82,48,56,80,54,45,60,Agronomist
B.Sc. Agriculture,71,97,99,55,75,57,62,40,43,52,71,100,49,54,93,57,52,58,Agricultural Scientist
B.Sc. Agriculture,61,91,83,50,71,48,72,43,60,60,67,89,48,55,81,45,50,57,Agronomist
B.Sc. Agriculture,60,98,88,44,74,49,62,41,46,56,71,97,56,46,91,60,59,51,Researcher (Agri-Tech)
B.Sc. Agriculture,80,89,85,51,75,57,70,45,59,57,65,81,50,46,98,50,59,44,Soil Scientist
B.Sc. Agriculture,64,94,85,41,78,44,64,51,44,53,68,93,53,40,99,52,50,46,Agricultural Extension Officer
B.Sc. Agriculture,60,98,82,43,70,42,69,51,51,55,62,81,40,60,81,46,53,54,Researcher (Agri-Tech)
B.Sc. Agriculture,67,98,98,47,66,48,74,54,58,50,78,85,50,49,80,52,52,52,Agricultural Scientist
B.Sc. Agriculture,74,100,85,47,74,48,61,46,49,47,76,86,52,43,99,54,43,41,Agronomist
B.Sc. Agriculture,73,90,98,52,63,56,60,46,48,46,70,88,56,42,100,47,47,48,Agricultural Extension Officer
B.Sc. Agriculture,74,91,80,53,78,46,75,58,44,51,75,83,49,55,80,45,49,50,Agricultural Entrepreneur
B.Sc. Agriculture,71,97,92,52,67,54,66,46,49,45,65,96,46,43,89,57,60,57,Agronomist
B.Sc. Agriculture,62,96,83,51,80,57,76,42,54,56,71,82,55,44,81,58,52,49,Agricultural Extension Officer
B.Sc. Agriculture,66,80,99,56,62,52,74,60,53,52,74,82,43,60,81,56,42,58,Agricultural Extension Officer
B.Sc. Agriculture,67,93,92,42,69,53,80,58,46,59,73,94,47,50,85,55,45,43,Researcher (Agri-Tech)
B.Sc. Agriculture,65,92,88,44,69,48,77,42,47,43,61,98,55,50,100,41,44,54,Researcher (Agri-Tech)
B.Sc. Agriculture,80,92,95,40,71,51,79,56,54,55,74,86,45,40,85,59,58,50,Agronomist
B.Sc. Agriculture,69,93,92,48,80,58,67,42,44,50,75,87,56,43,100,41,56,48,Agronomist
B.Sc. Agriculture,76,94,88,56,63,53,63,57,49,42,60,80,44,46,91,46,57,57,Agricultural Extension Officer
B.Sc. Agriculture,65,81,81,55,62,47,63,60,41,55,68,92,53,43,91,58,46,51,Agricultural Scientist
B.Sc. Agriculture,75,95,99,60,73,49,77,43,52,53,73,98,59,45,81,46,50,60,Crop Specialist
B.Sc. Agriculture,73,86,93,57,60,44,73,41,52,58,80,100,48,47,96,44,51,53,Agricultural Entrepreneur
B.Sc. Agriculture,72,99,95,41,71,49,65,55,56,40,63,89,50,58,86,43,40,47,Agricultural Entrepreneur
B.Sc. Agriculture,63,89,86,42,66,55,78,44,56,58,75,99,55,50,82,43,41,40,Agronomist
B.Sc. Agriculture,71,99,89,42,80,50,66,49,44,48,62,83,50,43,91,43,54,40,Crop Specialist
B.Sc. Agriculture,69,81,98,47,78,52,72,52,42,49,77,87,58,50,83,53,56,52,Agricultural Extension Officer
B.Sc. Agriculture,62,89,99,60,68,41,72,60,44,51,60,100,47,59,84,54,43,45,Crop Specialist
B.Sc. Agriculture,60,86,88,60,72,52,67,57,56,54,70,98,41,54,80,44,60,41,Researcher (Agri-Tech)
B.Sc. Agriculture,61,99,94,42,72,40,63,49,44,54,70,94,55,41,98,60,42,60,Agricultural Entrepreneur
B.Sc. Agriculture,68,94,80,56,69,58,79,58,53,53,66,83,43,42,84,43,55,51,Agronomist
B.Sc. Agriculture,69,93,96,50,73,42,69,47,46,46,66,83,50,52,88,45,52,41,Agricultural Extension Officer
B.Sc. Agriculture,73,93,85,47,77,49,74,43,54,43,63,85,46,57,97,41,57,47,Crop Specialist
B.Sc. Agriculture,63,90,88,42,76,51,76,41,43,40,66,91,58,57,95,51,45,54,Researcher (Agri-Tech)
B.Sc. Agriculture,62,90,81,51,66,54,64,50,40,58,70,91,45,53,100,56,43,54,Soil Scientist
B.Sc. Agriculture,72,89,92,57,77,58,70,60,46,53,68,85,55,57,81,60,43,49,Agricultural Scientist
B.Sc. Agriculture,80,80,84,44,68,44,62,59,48,55,72,87,44,47,97,57,58,56,Agricultural Scientist
B.Sc. Agriculture,71,85,97,60,71,54,67,44,52,43,64,89,41,59,81,47,58,42,Researcher (Agri-Tech)
B.Sc. Agriculture,79,96,82,55,64,53,78,42,48,47,70,80,40,50,94,42,54,40,Agricultural Entrepreneur
B.Sc. Agriculture,67,86,90,48,68,60,76,49,50,49,77,88,47,42,86,49,57,41,Agricultural Entrepreneur
B.Sc. Agriculture,65,87,88,46,72,46,73,50,45,52,70,94,48,48,81,43,43,49,Agricultural Entrepreneur
B.Sc. Agriculture,69,82,80,53,62,58,68,42,41,57,65,97,55,48,96,50,43,52,Agricultural Scientist
B.Sc. Agriculture,63,99,89,42,73,57,69,58,46,58,74,98,57,52,84,45,59,57,Agricultural Scientist
B.Sc. Agriculture,60,80,82,55,68,48,78,59,47,50,66,95,55,47,95,52,52,56,Agronomist
B.Sc. Agriculture,70,86,90,56,65,46,77,52,42,49,65,96,54,41,89,53,53,55,Agronomist
B.Sc. Agriculture,60,90,99,56,69,47,71,42,40,52,68,82,45,45,96,46,50,41,Agricultural Scientist
B.Sc. Agriculture,66,87,80,49,78,46,79,47,54,58,64,100,41,60,90,55,55,45,Soil Scientist
B.Sc. Agriculture,70,94,84,40,63,42,62,56,41,41,78,85,43,54,81,45,55,58,Agricultural Extension Officer
B.Sc. Agriculture,68,91,99,44,64,43,61,54,45,53,73,97,46,45,80,55,49,43,Agricultural Entrepreneur
B.Sc. Agriculture,78,100,99,54,69,44,76,49,50,59,80,95,47,48,96,54,48,56,Agricultural Entrepreneur
B.Sc. Agriculture,66,83,84,60,77,56,69,48,40,55,60,89,51,49,83,60,52,45,Agricultural Entrepreneur
B.Sc. Agriculture,78,80,98,52,70,42,66,54,43,41,75,99,47,43,88,41,60,55,Crop Specialist
B.Sc. Agriculture,78,93,98,42,74,52,63,46,49,49,72,88,54,60,83,54,49,43,Agricultural Extension Officer
B.Sc. Agriculture,80,80,84,43,73,43,78,59,56,50,64,87,57,53,80,43,59,43,Agricultural Entrepreneur
B.Sc. Agriculture,79,96,89,47,65,41,60,41,56,50,78,95,58,40,92,42,43,42,Researcher (Agri-Tech)
B.Sc. Agriculture,72,91,91,48,64,41,60,45,43,41,60,91,59,53,85,58,55,55,Agricultural Scientist
B.Sc. Agriculture,67,91,95,50,76,49,78,43,47,45,60,92,47,42,96,43,60,60,Agricultural Scientist
B.Sc. Agriculture,73,92,96,49,73,57,65,43,49,51,70,82,51,46,87,42,47,53,Agronomist
B.Sc. Agriculture,68,85,88,42,78,54,73,51,41,44,68,99,45,60,94,59,42,52,Researcher (Agri-Tech)
B.Sc. Agriculture,70,90,85,40,67,54,70,54,40,53,69,94,54,44,90,57,54,54,Agricultural Entrepreneur
B.Sc. Agriculture,74,91,96,45,75,58,71,44,42,51,71,93,50,44,82,57,60,41,Agricultural Entrepreneur
B.Sc. Agriculture,75,80,95,54,70,45,68,42,59,42,76,100,46,51,93,48,47,41,Researcher (Agri-Tech)
B.Sc. Agriculture,75,80,82,50,64,46,76,59,41,52,63,86,41,41,89,52,53,47,Soil Scientist
B.Sc. Agriculture,61,91,91,50,63,57,72,59,48,45,61,90,54,47,97,46,41,50,Crop Specialist
B.Sc. Agriculture,80,93,90,57,61,44,66,50,41,58,78,93,51,44,81,50,46,42,Agronomist
B.Sc. Agriculture,77,98,94,54,70,52,78,43,42,54,68,95,43,52,92,57,60,43,Agronomist
B.Sc. Agriculture,61,90,80,57,79,47,77,53,44,51,66,88,58,42,83,49,43,42,Agricultural Scientist
B.Sc. Agriculture,60,86,87,44,80,59,71,58,43,57,70,90,54,52,95,54,49,53,Crop Specialist
B.Sc. Agriculture,80,92,81,48,77,51,80,51,56,51,78,91,53,40,86,50,41,41,Researcher (Agri-Tech)
B.Sc. Agriculture,67,98,86,52,71,44,61,60,53,53,69,93,43,44,92,56,56,40,Agronomist
B.Sc. Agriculture,79,90,80,46,80,47,77,46,59,43,73,97,43,40,93,46,40,42,Agricultural Scientist
B.Sc. Agriculture,76,85,88,46,78,57,62,58,41,44,69,99,47,57,80,40,57,49,Agricultural Extension Officer
B.Sc. Agriculture,66,92,85,46,77,43,77,53,55,43,61,90,60,42,88,51,55,56,Soil Scientist
B.Sc. Agriculture,68,99,90,40,75,42,77,60,48,47,64,90,49,55,88,60,58,41,Crop Specialist
B.Sc. Agriculture,69,93,88,42,64,49,78,48,57,59,77,82,60,40,90,48,48,56,Researcher (Agri-Tech)
B.Sc. Agriculture,72,93,96,41,66,55,70,57,41,45,62,90,51,40,87,41,46,44,Crop Specialist
B.Sc. Agriculture,66,97,86,49,67,54,72,54,52,55,78,97,60,41,86,49,57,56,Agronomist
B.Sc. Agriculture,75,86,91,50,70,57,78,42,41,48,76,90,58,60,94,40,40,44,Agricultural Entrepreneur
B.Sc. Agriculture,72,84,94,59,76,51,75,58,49,57,70,94,56,51,96,55,40,43,Agronomist
B.Sc. Agriculture,68,99,97,46,79,49,80,42,43,60,80,80,49,44,81,53,49,44,Researcher (Agri-Tech)
B.Sc. Agriculture,65,98,91,43,80,44,66,49,50,51,68,100,55,44,92,42,56,54,Soil Scientist
B.Sc. Agriculture,72,99,90,48,77,56,60,43,57,60,73,99,47,56,88,55,43,57,Agricultural Scientist
B.Sc. Agriculture,71,89,89,43,66,41,66,40,57,46,72,83,46,54,89,43,43,43,Agronomist
B.Sc. Agriculture,72,95,99,44,76,48,71,42,60,42,76,87,55,41,93,60,60,40,Agricultural Scientist
B.Sc. Agriculture,62,100,80,44,60,49,76,53,54,45,61,96,50,50,100,41,60,42,Crop Specialist
B.Sc. Agriculture,76,90,84,42,76,54,60,57,56,59,70,87,49,52,91,53,45,53,Agricultural Scientist
B.Sc. Agriculture,70,80,93,46,78,48,60,56,56,54,76,87,60,48,88,53,50,40,Agronomist
B.Sc. Agriculture,75,85,95,60,70,56,79,46,44,50,79,90,53,49,82,53,46,43,Agricultural Extension Officer
B.Sc. Agriculture,60,91,94,55,65,46,60,43,47,59,61,100,49,42,94,50,47,56,Researcher (Agri-Tech)
B.Sc. Agriculture,78,83,92,49,65,40,72,49,52,57,79,90,55,47,85,51,48,44,Soil Scientist
B.Sc. Agriculture,68,86,89,57,66,55,72,58,45,50,71,81,54,56,94,41,56,58,Agricultural Scientist
B.Sc. Agriculture,77,81,86,47,60,49,62,56,55,56,78,98,52,57,100,42,48,41,Researcher (Agri-Tech)
B.Sc. Forestry,75,88,95,40,68,53,71,52,48,69,49,99,56,54,92,42,60,43,Forest Officer
B.Sc. Forestry,63,97,87,51,67,48,65,54,55,62,51,82,54,55,85,57,50,46,Environmental Consultant
B.Sc. Forestry,62,81,100,60,76,55,79,47,54,79,45,95,60,53,92,57,40,49,Park/Wildlife Manager
B.Sc. Forestry,68,96,99,55,68,49,70,53,57,76,47,86,41,50,92,55,48,52,Park/Wildlife Manager
B.Sc. Forestry,80,88,95,56,69,60,75,46,53,77,59,83,59,47,86,52,55,49,Park/Wildlife Manager
B.Sc. Forestry,67,82,91,50,79,56,64,60,41,65,57,98,53,48,96,46,45,57,Wildlife Biologist
B.Sc. Forestry,65,89,89,60,69,52,68,42,44,73,46,90,41,46,100,42,56,55,Environmental Consultant
B.Sc. Forestry,72,83,93,52,61,59,68,54,56,63,60,91,52,54,86,56,49,55,Forest Officer
B.Sc. Forestry,67,88,82,52,69,53,68,58,43,69,43,95,43,43,91,49,59,45,Conservation Scientist
B.Sc. Forestry,62,97,99,57,75,44,78,44,60,64,58,84,57,41,80,44,58,46,Environmental Consultant
B.Sc. Forestry,75,94,97,54,77,40,61,58,54,70,57,80,53,54,94,56,46,51,Forest Officer
B.Sc. Forestry,75,100,87,52,61,42,70,46,57,70,40,96,48,40,100,40,58,54,Ecologist
B.Sc. Forestry,64,100,83,41,78,52,64,48,53,67,45,84,56,59,96,45,43,45,Forestry Researcher
B.Sc. Forestry,80,93,94,43,75,47,73,51,49,72,48,100,51,40,86,52,60,59,Ecologist
B.Sc. Forestry,71,94,90,53,73,44,65,53,53,77,46,80,47,46,91,56,48,40,Forest Officer
B.Sc. Forestry,78,91,94,52,73,42,78,58,42,68,41,91,51,47,96,60,55,40,Environmental Consultant
B.Sc. Forestry,76,83,81,52,64,49,70,46,56,76,41,84,45,40,100,52,56,52,Park/Wildlife Manager
B.Sc. Forestry,64,81,95,42,74,41,70,55,42,69,46,81,56,57,91,54,51,49,Park/Wildlife Manager
B.Sc. Forestry,71,90,92,59,64,59,79,57,53,77,55,89,49,59,85,52,57,60,Forest Officer
B.Sc. Forestry,78,93,99,49,80,54,63,43,43,72,45,98,53,50,99,41,50,54,Conservation Scientist
B.Sc. Forestry,66,84,90,53,69,58,75,55,40,70,52,93,40,60,91,59,40,45,Ecologist
B.Sc. Forestry,73,89,93,60,75,44,69,58,48,63,44,97,58,52,90,40,48,53,Forestry Researcher
B.Sc. Forestry,62,85,85,57,78,45,69,52,60,74,60,81,53,60,81,42,57,58,Park/Wildlife Manager
B.Sc. Forestry,75,99,94,48,76,57,68,59,41,70,53,94,48,44,94,59,52,60,Forestry Researcher
B.Sc. Forestry,60,98,81,48,75,46,63,53,42,71,49,91,46,46,89,53,47,47,Conservation Scientist
B.Sc. Forestry,72,91,94,42,72,45,62,46,53,80,51,93,56,42,84,54,57,47,Forest Officer
B.Sc. Forestry,65,95,84,53,77,45,63,51,46,78,48,92,46,44,93,53,54,59,Forest Officer
B.Sc. Forestry,60,82,83,52,78,42,63,49,53,69,42,86,59,56,93,56,43,44,Conservation Scientist
B.Sc. Forestry,60,80,85,48,64,50,67,49,43,67,40,89,40,52,83,50,52,58,Conservation Scientist
B.Sc. Forestry,61,91,99,42,61,52,70,43,46,63,47,81,43,60,85,54,40,53,Forestry Researcher
B.Sc. Forestry,69,82,93,52,67,53,67,47,46,66,50,88,52,55,100,49,43,42,Forestry Researcher
B.Sc. Forestry,77,89,97,55,74,59,66,55,48,67,54,91,41,59,98,48,54,59,Park/Wildlife Manager
B.Sc. Forestry,73,91,91,50,62,51,60,43,56,70,40,93,60,40,82,58,58,45,Wildlife Biologist
B.Sc. Forestry,73,88,81,47,62,54,65,54,49,73,42,87,57,49,100,56,42,45,Wildlife Biologist
B.Sc. Forestry,60,90,88,60,67,53,74,53,49,67,58,99,47,53,100,57,51,52,Forest Officer
B.Sc. Forestry,66,88,87,56,61,54,72,40,48,79,46,83,52,49,91,47,41,55,Conservation Scientist
B.Sc. Forestry,75,80,82,57,75,49,68,50,59,65,50,85,55,48,92,40,40,60,Wildlife Biologist
B.Sc. Forestry,60,89,89,44,67,49,79,58,47,76,53,83,40,54,88,48,43,40,Wildlife Biologist
B.Sc. Forestry,67,91,80,51,70,49,71,44,44,69,57,84,44,44,100,60,58,41,Forest Officer
B.Sc. Forestry,65,84,90,46,67,54,61,53,44,79,53,92,45,53,90,46,48,42,Park/Wildlife Manager
B.Sc. Forestry,64,80,82,49,76,55,73,41,48,72,43,91,56,42,81,52,51,53,Conservation Scientist
B.Sc. Forestry,78,83,99,60,74,56,75,49,55,70,43,94,60,53,99,58,43,58,Ecologist
B.Sc. Forestry,78,97,80,48,79,55,80,53,57,61,43,99,46,45,93,48,46,43,Forest Officer
B.Sc. Forestry,79,94,99,42,61,53,72,55,50,61,60,85,55,55,84,40,51,41,Park/Wildlife Manager
B.Sc. Forestry,79,90,92,44,71,44,66,47,40,77,53,89,52,60,94,46,59,44,Environmental Consultant
B.Sc. Forestry,75,93,84,60,65,49,74,53,43,80,44,83,51,54,96,44,56,40,Forest Officer
B.Sc. Forestry,76,81,83,49,74,54,71,49,51,76,40,83,44,53,98,59,40,48,Ecologist
B.Sc. Forestry,70,86,81,60,76,47,75,52,55,69,49,81,50,59,94,41,60,45,Conservation Scientist
B.Sc. Forestry,64,85,90,41,72,51,71,48,43,78,43,100,52,41,88,47,54,49,Wildlife Biologist
B.Sc. Forestry,69,100,92,49,69,52,77,57,49,73,42,93,51,55,87,44,56,60,Environmental Consultant
B.Sc. Forestry,69,96,83,52,61,54,61,43,48,60,54,90,49,44,95,45,52,42,Forestry Researcher
B.Sc. Forestry,80,81,85,60,80,43,63,41,54,63,42,85,54,44,84,57,42,41,Forest Officer
B.Sc. Forestry,67,90,80,58,60,44,72,54,48,70,48,95,59,58,97,45,56,54,Park/Wildlife Manager
B.Sc. Forestry,65,99,90,41,74,41,71,48,43,73,48,99,42,55,81,51,52,45,Forest Officer
B.Sc. Forestry,75,84,94,43,71,56,63,52,49,60,42,98,49,59,84,45,56,54,Environmental Consultant
B.Sc. Forestry,66,83,92,52,61,48,60,41,43,64,60,87,40,52,88,55,42,43,Forest Officer
B.Sc. Forestry,60,92,94,43,69,52,63,40,51,79,56,96,51,42,98,40,57,58,Ecologist
B.Sc. Forestry,75,98,82,46,80,56,65,53,41,69,54,90,50,52,80,55,60,56,Forest Officer
B.Sc. Forestry,78,81,96,58,62,40,80,45,41,74,49,100,47,50,88,46,47,50,Wildlife Biologist
B.Sc. Forestry,72,80,97,41,63,40,68,43,40,60,54,87,54,54,96,60,46,52,Ecologist
B.Sc. Forestry,79,99,84,57,66,48,61,55,57,66,43,83,45,51,92,46,40,55,Forest Officer
B.Sc. Forestry,78,80,89,43,74,54,69,51,49,71,49,87,53,59,92,52,58,40,Environmental Consultant
B.Sc. Forestry,78,88,82,51,78,45,63,50,60,60,59,80,52,49,93,57,43,50,Environmental Consultant
B.Sc. Forestry,71,93,84,58,63,54,77,56,48,77,55,95,55,45,91,53,51,52,Park/Wildlife Manager
B.Sc. Forestry,78,92,85,49,65,41,73,46,48,66,60,80,47,46,89,50,56,53,Environmental Consultant
B.Sc. Forestry,70,94,82,40,70,43,73,56,43,73,46,83,58,50,93,56,43,53,Forest Officer
B.Sc. Forestry,63,80,84,45,75,55,77,55,47,69,60,100,43,43,99,55,45,48,Forest Officer
B.Sc. Forestry,80,81,87,57,71,45,68,51,52,65,54,91,57,48,82,50,50,52,Environmental Consultant
B.Sc. Forestry,66,91,92,57,73,43,69,53,48,70,48,93,58,48,84,54,54,44,Wildlife Biologist
B.Sc. Forestry,77,83,98,53,62,51,79,59,59,72,60,89,42,51,86,50,50,58,Conservation Scientist
B.Sc. Forestry,77,83,86,55,60,41,70,40,40,76,57,86,45,56,84,55,52,58,Environmental Consultant
B.Sc. Forestry,78,86,89,44,77,54,75,58,53,80,50,81,40,45,87,54,51,45,Forestry Researcher
B.Sc. Forestry,74,99,80,45,62,46,70,42,48,76,43,91,60,43,94,55,48,55,Park/Wildlife Manager
B.Sc. Forestry,80,87,98,60,68,45,63,51,50,60,54,86,47,60,93,41,49,57,Wildlife Biologist
B.Sc. Forestry,65,82,89,42,65,48,68,56,52,61,40,86,40,41,96,55,46,56,Forest Officer
B.Sc. Forestry,65,85,80,46,69,50,69,52,44,60,49,95,46,47,90,45,46,40,Ecologist
B.Sc. Forestry,76,92,97,57,71,44,77,49,56,70,49,90,58,46,81,43,56,60,Wildlife Biologist
B.Sc. Forestry,74,98,88,49,66,50,77,51,59,80,51,82,50,52,90,41,52,53,Forest Officer
B.Sc. Forestry,66,87,95,54,65,47,67,51,41,60,41,91,45,51,90,58,42,48,Environmental Consultant
B.Sc. Forestry,75,81,95,45,65,48,70,54,45,68,56,93,52,53,100,54,42,41,Conservation Scientist
B.Sc. Forestry,75,99,91,47,69,41,66,43,54,61,48,86,52,53,84,49,53,45,Forestry Researcher
B.Sc. Forestry,60,97,98,58,65,45,80,44,56,67,48,97,53,57,88,47,58,55,Environmental Consultant
B.Sc. Forestry,80,84,96,52,79,46,80,40,51,71,59,93,43,56,99,46,60,60,Forestry Researcher
B.Sc. Forestry,61,89,84,40,80,41,61,42,55,67,59,97,51,45,88,48,41,60,Wildlife Biologist
B.Sc. Forestry,62,90,97,46,61,44,76,59,60,64,51,94,44,60,89,58,48,43,Environmental Consultant
B.Sc. Forestry,72,98,82,49,76,56,66,53,44,64,49,85,57,50,82,60,53,43,Conservation Scientist
B.Sc. Forestry,70,91,84,49,67,44,67,59,57,74,57,82,48,43,80,58,54,52,Park/Wildlife Manager
B.Sc. Forestry,79,93,90,55,73,47,66,57,55,72,42,98,55,45,100,45,43,44,Conservation Scientist
B.Sc. Forestry,64,100,96,52,63,53,66,55,60,79,53,88,50,46,85,46,60,58,Ecologist
B.Sc. Forestry,68,80,97,58,60,41,60,46,52,60,55,91,59,60,98,57,56,60,Environmental Consultant
B.Sc. Forestry,73,83,84,55,72,56,76,58,50,74,54,80,40,42,89,60,46,55,Forest Officer
B.Sc. Forestry,67,80,83,58,79,49,73,48,56,61,50,90,48,45,87,54,59,55,Forest Officer
B.Sc. Forestry,67,83,97,47,64,54,70,40,53,76,43,100,45,47,95,58,40,40,Forestry Researcher
B.Sc. Forestry,64,90,95,52,79,50,63,60,40,79,43,85,49,46,84,52,51,49,Wildlife Biologist
B.Sc. Forestry,73,81,81,47,62,55,61,44,56,68,44,83,42,40,100,55,49,45,Forest Officer
B.Sc. Forestry,61,94,80,51,69,42,71,55,53,68,46,85,53,50,100,54,43,50,Ecologist
B.Sc. Forestry,63,88,97,44,68,52,76,46,55,67,51,85,44,41,91,50,47,59,Ecologist
B.Sc. Forestry,77,83,86,60,72,50,67,40,50,70,44,84,49,45,87,57,60,55,Park/Wildlife Manager
B.Sc. Forestry,67,100,100,42,77,41,64,47,50,77,45,95,42,52,95,57,59,47,Park/Wildlife Manager
B.Sc. Forestry,60,91,98,42,68,42,77,44,49,64,60,99,43,42,99,53,51,57,Conservation Scientist
B.Sc. Environmental Science,61,91,95,44,68,57,70,60,41,58,100,76,58,56,82,41,58,48,Sustainability Specialist
B.Sc. Environmental Science,60,84,87,43,79,54,67,57,58,60,81,72,45,52,93,43,59,50,Conservation Scientist
B.Sc. Environmental Science,62,81,95,59,61,50,73,45,60,49,89,71,40,58,97,48,43,40,Pollution Control Officer
B.Sc. Environmental Science,76,92,82,41,79,54,80,51,49,46,85,70,60,59,93,51,60,40,Sustainability Specialist
B.Sc. Environmental Science,79,87,83,43,60,57,71,41,48,54,86,62,57,59,90,54,53,43,Sustainability Specialist
B.Sc. Environmental Science,80,93,91,48,66,42,62,53,51,40,100,67,55,49,86,45,57,47,Climate Change Analyst
B.Sc. Environmental Science,61,99,97,58,72,50,79,46,60,41,82,77,48,50,94,45,40,45,Climate Change Analyst
B.Sc. Environmental Science,66,88,97,46,80,54,65,41,52,55,90,61,48,53,81,50,51,47,Environmental Consultant
B.Sc. Environmental Science,64,88,97,54,77,42,73,48,45,44,97,77,55,47,84,45,59,58,Environmental Scientist
B.Sc. Environmental Science,71,84,85,50,74,47,76,40,42,50,89,61,44,54,86,56,53,60,Research Scientist (Environment)
B.Sc. Environmental Science,65,93,98,42,67,49,72,50,56,43,84,71,47,47,91,48,48,51,Environmental Scientist
B.Sc. Environmental Science,66,85,91,56,74,56,69,54,46,45,100,72,59,59,90,44,44,51,Environmental Consultant
B.Sc. Environmental Science,63,94,90,49,69,56,64,55,42,57,83,62,59,47,97,45,56,53,Climate Change Analyst
B.Sc. Environmental Science,65,81,81,41,64,53,71,60,52,49,94,73,46,49,91,60,40,44,Sustainability Specialist
B.Sc. Environmental Science,80,93,98,58,60,59,74,56,60,42,94,73,55,45,81,52,50,60,Environmental Scientist
B.Sc. Environmental Science,74,97,88,42,78,55,76,42,48,43,83,67,58,55,91,44,56,59,Environmental Consultant
B.Sc. Environmental Science,64,87,88,48,60,51,78,41,42,49,88,68,53,53,93,52,55,48,Sustainability Specialist
B.Sc. Environmental Science,78,96,83,51,69,55,77,48,47,42,88,78,48,53,98,45,52,54,Conservation Scientist
B.Sc. Environmental Science,75,87,82,49,79,60,79,56,59,45,80,78,48,41,80,56,51,45,Pollution Control Officer
B.Sc. Environmental Science,76,84,87,51,73,45,61,51,44,54,84,72,49,58,89,45,40,57,Pollution Control Officer
B.Sc. Environmental Science,73,83,94,54,78,40,68,59,55,40,86,62,44,59,86,52,41,49,Sustainability Specialist
B.Sc. Environmental Science,66,89,83,51,73,40,80,58,46,57,100,69,60,43,92,55,46,58,Pollution Control Officer
B.Sc. Environmental Science,66,91,93,48,67,54,70,58,48,53,90,77,59,58,82,48,60,53,Sustainability Specialist
B.Sc. Environmental Science,72,92,89,46,78,57,71,40,52,40,96,77,45,47,92,57,48,43,Conservation Scientist
B.Sc. Environmental Science,68,84,96,46,62,45,69,56,58,55,91,77,52,56,95,49,48,55,Research Scientist (Environment)
B.Sc. Environmental Science,78,82,82,44,78,44,80,50,46,56,95,68,55,51,86,52,41,40,Environmental Scientist
B.Sc. Environmental Science,77,86,86,40,74,51,62,42,50,44,97,70,43,58,98,44,45,45,Sustainability Specialist
B.Sc. Environmental Science,70,96,84,56,78,56,79,49,58,51,98,75,60,58,81,55,43,40,Pollution Control Officer
B.Sc. Environmental Science,70,80,81,53,68,45,73,57,49,44,86,77,57,51,80,48,51,57,Pollution Control Officer
B.Sc. Environmental Science,61,88,100,48,71,55,62,46,45,40,97,73,48,48,89,43,55,59,Environmental Consultant
B.Sc. Environmental Science,61,85,91,44,77,56,69,42,52,41,100,67,40,57,87,53,41,58,Climate Change Analyst
B.Sc. Environmental Science,74,97,97,60,77,60,75,56,55,58,100,68,52,50,95,56,53,50,Environmental Scientist
B.Sc. Environmental Science,75,86,80,44,72,57,80,56,41,40,86,62,47,42,83,47,40,51,Research Scientist (Environment)
B.Sc. Environmental Science,73,88,100,58,74,55,75,49,58,47,86,62,47,45,96,46,56,43,Conservation Scientist
B.Sc. Environmental Science,78,92,98,48,71,50,67,40,53,57,83,71,42,42,82,53,41,45,Environmental Scientist
B.Sc. Environmental Science,79,84,86,59,68,51,77,52,41,53,96,70,57,46,87,51,41,44,Climate Change Analyst
